DataSource	Brand	Model	Type	Status	Dnom_in	Re	Fs	Qm	Qe	Qt	Rm	Mm	Cm	Vas	Sd	BL	Pe	Xmax	CreepBeta	Z1k	Z10k	L2	Le	Ke	R2	USPL	Beta	Revision	EntryDate	Km	Xmax_geom	Xmax_damage	n0	Vd	Res	Cmes	Lces	Dd	SPL1W	Depth	MotorH	MotorDiam	VCd	VCMass	Vocc	Vocc_est	Vocc_rough	Dnom_cm	Znom	kLe	fLe	DiaphH	Df	fpist	f4pi	f2pi	DiamOA	fmax	Mair	Mmd	Zres	EBP	Gamma	Mpow	SPLmx	Hc	Hg	AspectR	LengthOA	WidthOA	F_HighRated	F_LowRated	VCMat	FormerMat	DiaphMat	SurrMat	SpidMat	FrameMat	MagMat	DiaphShape	MotorShape	MotorLength	MotorWidth	HeightOA	FlangeH	MassOA	MagDiam	MagH	MagMass	Bpeak	BaffleCutoutDiam	BaffleCutoutLength	BaffleCutoutWidth	BoltCircleDiam	BoltCircleScrewDiam	BoltCircleScrewQty	TerminalPairsQty	TempLowPerfRated	TempHighPerfRated	TempLowDamageRated	TempHighDamageRated	HumidityLowPerfRated	HumidityHighPerfRated	HumidityLowDamageRated	HumidityHighDamageRated	Urms_100H_Max	Urms_Max_Rated	Pmax_Rated	BL1	BL2	BL3	BL4	BL5	BL6	BL7	BL8	K1	K2	K3	K4	K5	K6	K7	K8	Lx1	Lx2	Lx3	Lx4	Lx5	Lx6	Lx7	Lx8	Li1	Li2	Li3	Li4	Rmv1	Rmv2	Rmv3	Rmv4	Rtm	Rtv	tauC	tauM	Rv	AlphaBypass	Ctm	Ctv	DataDate	DIY_Availability	Application	URL	Cost	EnteredBy	Notes
PE_july2024	Dayton Audio	GF180-8	woofer	Active	6.5	8	53	3.07	0.6	0.5	1.504847634	0.0139	0.00065	0.019423064	0.01302	7.9	40	0.004					0.0019			87.86321157	7.80125	"Dayton Audio GF180-8 6-1/2"" Glass Fiber Cone Woofer 8 Ohm"	7/26/2024 0:00	1538.461538			0.004714889	0.00005208	41.47263721	0.000222721	0.0405665	0.128753947	88.93471484	0.081025997			0.025399999				0.000399749		8				1		847.976264	1695.952528	0.177799994	2663.996001	0.000844522	0.013055478	49.47263721	88.33333333	568.3453237	2.793071786	101.9553148			1			5000	50	Copper	Aluminum	Fiberglass	Rubber		Steel	Ferrite	round	round					1.632932252					0.144017995					4												80																																										yes	"With flat response to 4,000 Hz and excellent low frequency extension, the GF180-8 6-1/2” glass fiber cone woofer from Dayton Audio is ideal for use in low cost 2-ways speaker designs. The naturally damped woven fiberglass cone is driven by a 4-layer voice coil wound on an aluminum former. This driver is a great choice for your next bookshelf speaker, multiple driver tower, or even portable sound systems."	https://www.parts-express.com/Dayton-Audio-GF180-8-6-1-2-Glass-Fiber-Cone-Woofer-8-Ohm-295-418	24.98	AS	
PE_july2024	Morel	TSCM 634	woofer	Active	6.5	3.3	49	4.25	0.56	0.53	0.888662124	0.0153	0.00086	0.016597891	0.0119	5.09	150	0.00525					0.00011			90.12173327	7.850939394	"Morel TSCM 634 Titanium Supreme Series 6"" Midrange 4 Ohm"	7/26/2024 0:00	1162.790698			0.003411383	0.000062475	29.15405001	0.000590549	0.022280966	0.123091635	87.52930507	0.069087998			0.076199998				0.000262275		4				0.943396226		886.9838397	1773.967679	0.160019995	2786.541915	0.00073793	0.01456207	32.45405001	87.5	332.6797386	2.801952782	106.2902177			1			12000	49	Aluminum	Titanium	Carbon Fiber Composite	Rubber		Cast Aluminum	Neodymium	round	round					1.417022321					0.139953996					6												1000																																										yes	"Since 1975, Morel has been on an ever-evolving quest to create the perfect, ultimate loudspeaker. This dedication is apparent in every product they produce: tweeters, midranges, woofers, and finished systems that serve the Hi-Fi, home theater, and car audio markets. Morel systems are today sold in more than 55 countries around the globe. Their products are made with exceptional care; each is assembled by hand and extensively tested, undergoing seven different quality assurance steps, to ensure only the highest standards are met.Morel Titanium Supreme Series The Titanium Supreme midrange drivers from Morel are the latest leap forward in design. Huge 3"" Hexatech™ aluminum underhung voice coils (that use hexagonal shaped wire for high sensitivity and power handling) are wound onto titanium bobbins for amazingly low energy storage, resulting in lightning quick transients for superior attack and decay transients. Qms is also raised, and allows for a wider range of enclosure options. A Hybrid™ neodymium/ferrite Coppersleeve motor imparts high BL onto the voice coil while the copper-sleeved pole piece further reduces inductance.Uniflow­™ Aluminum Diecast Chassis All of this wouldn't mean anything if the air swept by the driver got trapped in the motor or frame. Morel designed the Uniflow chassis to be as open and sonically transparent as possible. An over-sized vent on the pole piece, a frame-suspended spider, and exposed voice coil combine to virtually eliminate reflections and output-robbing power compression. The Uniflow chassis also allows for the use of an over-sized spider for complete control of the over-sized voice coil.The 6"" TSCM 634 midrange features a 4-ohm impedance, and a unique, carbon fiber-Rohacell® composite cone offers flat frequency response from 49 Hz to 8,000 Hz on-axis. Its large voice coil allows it to handle 10 ms peak power transients of up to 1,000 watts when used correctly.Note: Only recomended for use as a midrange. Not recomended for use as a woofer in 2-way designs."	https://www.parts-express.com/Morel-TSCM-634-Titanium-Supreme-Series-6-Midrange-4-Ohm-297-106	562	AS	
PE_july2024	HiVi	M5N-B	woofer	Active	5	6.5	47	6.51	0.37	0.35	0.000494924	0.0107	1.051	0.013772718	0.00030633	7.5	35	0.0027								58.91960831	8.653846154	"HiVi M5N-B 5"" Damped Aluminum/Magnesium Cone Woofer"	7/26/2024 0:00	0.951474786			0.003780845	8.27E-07	113653.7992	0.000190222	59.11875	0.019749202	87.97588893				0.024891999				0.000082944	12	8				1.428571429		5528.339303	11056.67861		17367.79014	3.05E-06	0.010696952	113660.2992	127.027027	700.9345794	2.941742027	100.4165694			1						Kapton® / Polyimide						round	round					1.587573023										4												70																																										yes	"A shielded magnet structure allows the HiVi M5N-B to be incorporated easily into audio/video speaker applications. The driver may be used in a small closed box as a midrange unit in a three-way system, and good extension (50 Hz) in a vented enclosure guarantees great performance in a two-way two-driver or MTM configured system. Recommended crossover frequency region for a two-way system design is 2-5 kHz."	https://www.parts-express.com/HiVi-M5N-B-5-Damped-Aluminum-Magnesium-Cone-Woofer-297-486	24.98	AS	
PE_july2024	Dayton Audio	RS125P-4	woofer	Active	5	3.1	70	3.19	0.57	0.48	0.69876515	0.0051	0.00102	0.004944053	0.005411	3.49	30	0.004					0.00032			90.08396763	3.929064516	"Dayton Audio RS125P-4 5"" Reference Paper Woofer 4 Ohm"	7/26/2024 0:00	980.3921569			0.002910581	0.000021644	17.4308922	0.000418716	0.012423702	0.083003007	86.83979736	0.054863998			0.025399999				9.92E-05	12	4				1.041666667		1315.377537	2630.755074	0.125475996	4132.380407	0.000226262	0.004873738	20.5308922	122.8070175	684.3137255	1.982186802	98.61100991			1			12000	70	Copper	Aluminum	Paper / Kevlar	Rubber		Cast Aluminum	Ferrite	round	round					0.839145741					0.093979997					6												45																																										yes	"The performance of the original groundbreaking Reference Series from Dayton Audio, now available with a paper cone! The Reference Series Paper drivers use a proprietary paper cone formulation combining natural paper pulp and synthetic Kevlar® and glass fibers to create an advanced non-woven fiber composite that delivers the perfect combination of excellent detail and smooth, natural sonic character, plus a distinctive, classy look."	https://www.parts-express.com/Dayton-Audio-RS125P-4-5-Reference-Paper-Woofer-4-Ohm-295-371	44.98	AS	
PE_july2024	Visaton	WS-17E	woofer	Active	6.5	6.3	41	2.83	0.81	0.63	1.017605196	0.011178976	0.00134794	0.038492982	0.0143	4.732718144	60	0.0045					0.0013			88.19462786	3.555336671	"Visaton WS-17E 6.5"" HiFi Woofer 8 Ohm"	7/26/2024 0:00	741.8728476			0.003204243	0.00006435	22.01111111	0.000499092	0.030191995	0.134934523	87.25725486	0.074929998			0.025399999				0.000499254		8				0.793650794		809.1353388	1618.270678	0.187959994	2541.973636	0.000972073	0.010206903	28.31111111	50.61728395	423.3588227	1.885560042	102.0387674			1			7000	41			Treated Paper	Rubber		Steel	Ferrite	round	round					0.970687505					0.148081995					4												90																																										yes	"Choose the HiFi Visaton WS-17E 6-1/2"" woofer for use in small two and three-way speaker designs, as a midrange or midbass in large multi-way systems, or even as a small format personal computer subwoofer.The rubber surround and treated paper cone resist fatigue and create a warm, natural sound that matches that of the golden age of audio in the 1970s. A low Fs allows this 6.5"" speaker to play all the way down into the 40 Hz region, while its upper response extends out to 7,000 Hz."	https://www.parts-express.com/Visaton-WS17E-6.5-HiFi-Woofer-8-Ohm-292-599	28.28	AS	
PE_july2024	Dayton Audio	RS270-4	woofer	Active	10	3.9	20.9	1.33	0.35	0.27	9.704433602	0.0986	0.00059	0.123601319	0.03464	12.1	100	0.006					0.00057			89.28898044	37.54102564	"Dayton Audio RS270-4 10"" Reference Woofer 4 Ohm"	7/26/2024 0:00	1694.915254			0.00315407	0.00020784	15.08691862	0.000673451	0.0863819	0.210011947	87.18871295	0.113029996			0.050799998				0.002190548	25	4				1.851851852		519.8765717	1039.753143	0.272033991	1633.240418	0.003664894	0.094935106	18.98691862	59.71428571	122.7180527	6.127073171	104.1887129			1			2000	21	Copper	Aluminum	Aluminum	Rubber		Cast Aluminum	Ferrite	round	round					3.832854869					0.235965992					6												200																																										yes	"The Dayton Audio Reference Series was conceived with one goal in mind—low distortion. Each speaker was carefully designed and optimized to offer the highest performance with the lowest distortion levels. At the same time, by focusing on features that contribute to sound quality and eliminating unnecessary frills, the drivers offer value unparalleled in the industry. Dayton Audio Reference Series RS270-4 10"" woofers deliver exceptional clarity, detail, and dynamics—and of course, incredibly low distortion."	https://www.parts-express.com/Dayton-Audio-RS270-4-10-Reference-Woofer-4-Ohm-295-382	131.98	AS	
PE_july2024	PRV Audio	4MR60-4	woofer	Active	4	3.6	89.88	7.34	0.75	0.68	0.332753783	0.00432	0.000725	0.004237759	0.0057	3.42	30	0.00287					0.0002			90.50284009	3.249	"PRV Audio 4MR60-4 4"" Full-Range 4 Ohm"	7/26/2024 0:00	1379.310345			0.00401367	0.000016359	35.15031414	0.000369344	0.00847989	0.085190759	88.2354161	0.055879998			0.019811999				0.000100768	10	4				0.735294118		1281.597821	2563.195641	0.125983996	4026.258298	0.000244628	0.004075372	38.75031414	119.84	791.6666667	1.802498266	100.0066286			1			15000	90	CCA	Kapton® / Polyimide	Fiberglass	Rubber		Steel	Ferrite	round	round					0.58966998					0.102107997					4												60																																										yes	"The 4MR60-4 from PRV Audio can deliver amazingly flat response from 150 Hz up to 7,000 Hz. With a woven cone and rubber surround, this driver is inherently damped minimizing resonant peaks to produce a more natural sound. Capable of high output for its size, this full range is perfect for use in small portable speakers, larger line arrays, or even car audio systems."	https://www.parts-express.com/PRV-Audio-4MR60-4-4-Full-Range-4-Ohm-294-2760	19.91	AS	
PE_july2024	Lavoce	FAN030.71	woofer	Active	3	6.3	120	4.4	0.6	0.5	0.376787271	0.002	0.0008	0.001765733	0.00332	4	30	0.0021					0.00007			88.99709641	2.53968254	"LaVoce FAN030.71 3"" Neodymium Full-Range Woofer 8 Ohm"	7/26/2024 0:00	1250			0.004975021	0.000006972	42.46427958	0.000125	0.0128	0.065016577	89.16794928	0.044195999			0.019049999				2.39E-05	8	8				1		1679.268518	3358.537036	0.087883997	5275.57764	0.000108743	0.001891257	48.76427958	200	2000	1.593638146	100.9391618			1			21000	120	CCA	Fiberglass	Treated Paper	Rubber		Cast Aluminum	Neodymium	round	round					0.272155375					0.072897998					4												60																																										yes	"The LaVoce FAN030.71 is an impressive 3"" full-range that features a rising response, which ideal for line arrays. The low resonant frequency of 120 Hz, gives this driver the ability to crossover very low, and mate to a subwoofer easily. In addition to aiding to its aesthetically pleasing appearance, the cast aluminum frame acts as a very effective heat sink."	https://www.parts-express.com/LaVoce-FAN030.71-3-Neodymium-Full-Range-Woofer-8-Ohm-293-708	39	AS	
PE_july2024	Morel	CAW 538	woofer	Active	5	5.2	49	1.83	0.48	0.38	2.465133624	0.014	0.00072	0.010241252	0.009	6.9	150	0.003					0.00047			87.15975023	9.155769231	"Morel CAW 538 5"" Cast Frame Woofer"	7/26/2024 0:00	1388.888889			0.002455712	0.000027	19.31335467	0.000294056	0.0342792	0.107047447	86.10177437	0.065023998			0.076199998				0.000167274	12	8				1.315789474		1019.924286	2039.848573	0.143001995	3204.186645	0.000485354	0.013514646	24.51335467	102.0833333	492.8571429	3.025850167	104.862687			1			3500	35	Aluminum	Aluminum	Poly Composite			Cast Aluminum	Ferrite	round	round					1.496854564					0.120903996					6												1000																																										yes	"The Classic Advanced line of woofers is based on Morel's classic line - the renowned MW series. These products have high power handling due to the aerodynamic Uniflow™ open chassis and large diameter spiders. This woofer has reinforced ferrite magnets for the double magnet system delivering higher magnetic flux motor, resulting in a low resonance frequency and Qts points. Latest evolution of Morel's MW-144."	https://www.parts-express.com/Morel-CAW538-5-Cast-Frame-Woofer-297-082	164	AS	
manufacturer	Yucheng	YD1712-H-8YC2	microspeaker	Active	0.5	6.57	458	1.626	4.099	1.164	0.187	0.000106	0.00114	0.000003	0.000138	0.7	1	0.00025				0.000008	0.000035		0.38	71.38266364	0.074581431	for tablet . Power rating stated as 1W in 0.7CC BOX	11/6/2023 0:00	877.1929825			6.88E-05	3.45E-08	2.61376669	0.000216327	0.0005586	0.013255454	70.57517147								0.000000004	1	10				0.429553265		8236.631659	16473.26332		25876.14151	9.22E-07	0.000105078	9.18376669	111.7345694	6603.773585	0.27309601	67.57517147			1.416666667	0.017	0.012	15000	500								rectangular	rectangular			0.00205															100																																																			no				AS	
manufacturer	Yucheng	YD1712-H5-8YC2-6	microspeaker	Active	0.5	6.3	545	2.13	3.75	1.358	0.174	0.000108	0.000787	0.0000021	0.000138	0.79	1	0.00025				0.000008	0.000033		0.36	72.63538326	0.099063492	for tablet . Power rating stated as 1W in 1CC BOX	11/6/2023 0:00	1270.64803			8.87E-05	3.45E-08	3.582489193	0.000173049	0.000491167	0.013255454	71.6785491								0.000000004	1	10				0.368188513		8236.631659	16473.26332		25876.14151	9.22E-07	0.000107078	9.882489193	145.3333333	7314.814815	0.314743534	68.6785491			1.416666667	0.017	0.012	20000	500								rectangular	rectangular			0.00225															100																																																			no				AS	
manufacturer	Yucheng	YD2010-H3-32YC1	microspeaker	Active	0.5	28.5	269	2.36	1.155	0.775	0.09	0.000125	0.002801	0.0000065	0.000128	2.281	0.04	0.0004				0	0.000203		0	66.81215345	0.182560035		11/6/2023 0:00	357.0153517			0.000107168	5.12E-08	58.13100492	2.40E-05	0.014573494	0.012766153	72.50065589								0.000000004	1	42				0.64516129		8552.325136	17104.65027		26867.92182	8.23E-07	0.000124177	86.63100492	232.9004329	18248	0.427270447	55.5212558			2	0.02	0.01	10000	150								rectangular	rectangular			0.0048															100																																																			no				AS	
manufacturer	Yucheng	YD2016-H5-8YC1-1	microspeaker	Active	0.5	7.48	381	1.991	2.981	1.194	0.207	0.000151	0.000885	0.000005	0.0002	0.95	1	0.0003				0.000014	0.00004		0.62	73.05804693	0.12065508	for tablet and Smartdevice. Power rating stated as 1W in 1.5CC BOX	11/6/2023 0:00	1129.943503			9.08E-05	0.00000006	3.806857193	0.000167313	0.000798713	0.015957691	71.77860332								0.000000004	1	12				0.418760469		6841.860109	13683.72022		21494.33745	1.61E-06	0.000149392	11.28685719	127.8094599	6291.390728	0.347354401	68.77860332			1.25	0.02	0.016	20000	500								rectangular	rectangular			0.00235															100																																																			no				AS	
manufacturer	Yucheng	YD2016-H5-8YC2L	microspeaker	Active	0.5	7.17	328	1.856	2.617	1.086	0.219	0.000197	0.001197	0.0000081	0.000218	1.05	1	0.0004				0.000018	0.000055		0.6	72.73375403	0.15376569	for tablet and Smartdevice. Power rating stated as 1W in 2.5CC BOX	11/6/2023 0:00	835.4218881			0.000106851	8.72E-08	5.047826654	0.000178685	0.001319693	0.016660319	72.48780204								0.000000004	1	10				0.460405157		6553.313452	13106.6269		20587.8414	1.83E-06	0.00019517	12.21782665	125.3343523	5329.949239	0.392129686	69.48780204			1.25	0.02	0.016	20000	400								rectangular	rectangular			0.0023															100																																																			no				AS	
manufacturer	Yucheng	YD2508-H5-YC1	microspeaker	Active	0.5	4	1451	1.507	9.616	1.303	0.522	0.000086	0.000139	0.0000004	0.000141	0.572	2	0.00025				0.000013	0.000001		0.09	75.94167979	0.081796	for laptop applications.. Power rating stated as 2W in 0.35CC BOX	11/6/2023 0:00	7194.244604			0.000124321	3.53E-08	0.624837939	0.000262849	4.55E-05	0.01339876	73.14545151								0.000000004	1	6				0.383729854		8148.536809	16297.07362		25599.38338	9.52E-07	8.50E-05	4.624837939	150.8943428	6651.162791	0.286	73.15575146			3.125	0.025	0.008	20000	1060								rectangular	rectangular			0.0027															110																																																			no				AS	
manufacturer	Yucheng	YD2509-H-YC3-5	microspeaker	Active	0.5	3.57	616	1.689	3.591	1.149	0.279	0.000122	0.000547	0.0000018	0.000153	0.685	2	0.0004				0	0.00002		0	76.16762492	0.131435574	for laptop applications.. Power rating stated as 2W in 2CC BOX	11/6/2023 0:00	1828.153565			0.000114624	6.12E-08	1.677871508	0.000260003	0.000256666	0.013957279	72.79276613								0.000000004	1	6				0.43516101		7822.462189	15644.92438		24574.98975	1.08E-06	0.000120924	5.247871508	171.539961	5614.754098	0.362540445	72.80306609			2.777777778	0.025	0.009	20000	425								rectangular	rectangular			0.0032															100																																																			no				AS	
manufacturer	Yucheng	YD2712-H3-8YC1L	microspeaker	Active	0.5	7.07	340	1.743	2.498	1.027	0.24	0.000195	0.001117	0.0000087	0.000235	1.088	1.5	0.0004				0	0.000066		7.07	73.90540046	0.167431966	for tablet . Power rating stated as 1.5W in 2.5CC BOX	11/6/2023 0:00	895.2551477			0.000133919	0.000000094	4.923422844	0.000164732	0.001322242	0.017297725	73.46840946								0.000000004	1	10				0.486854917		6311.829471	12623.65894		19829.1971	2.05E-06	0.000192952	11.99342284	136.1088871	5579.487179	0.409184513	72.22932205			2.25	0.027	0.012	20000	200								rectangular	rectangular			0.00235															100																																																			no				AS	
manufacturer	Yucheng	YD3209-H-YC1	microspeaker	Active	0.5	3.69	561	2.82	3.118	1.481	0.206	0.000164	0.000489	0.0000028	0.0002	0.829	2.5	0.0004				0.000006	0.00002		0.24	77.29483205	0.186244173	for laptop applications.. Power rating stated as 2.5W in 2CC BOX	11/6/2023 0:00	2044.989775			0.000155113	0.00000008	3.340486786	0.000238635	0.000336061	0.015957691	74.10647881								0.000000004	1	6				0.337609723		6841.860109	13683.72022		21494.33745	1.61E-06	0.000162392	7.030486786	179.9230276	5054.878049	0.431560162	75.0858789			3.555555556	0.032	0.009	20000	485								rectangular	rectangular			0.0031															100																																																			no				AS	
manufacturer	Yucheng	YD3411-H-YC16-3	microspeaker	Active	0.75	4.36	336	1.864	1.985	0.961	0.305	0.000269	0.000833	0.0000128	0.00026	1.118	2	0.00045				0.000012	0.000032		0.42	76.42407345	0.286679817	for laptop applications.. Power rating stated as 2W in 4CC BOX	11/6/2023 0:00	1200.480192			0.000239301	0.000000117	4.097261306	0.000215213	0.001041187	0.018194567	75.98944667								0.000000064	2	6				0.520291363		6000.708275	12001.41655		18851.78103	2.38E-06	0.000266617	8.457261306	169.2695214	4156.133829	0.535424893	75.99974663			3.090909091	0.034	0.011	20000	350								rectangular	rectangular			0.004															100																																																			no				AS	
PE_july2024	Peerless by Tymphany	HPD-40N16PET00-32	mini	Active	1.5	32.8	81.8	2.71	1.01	0.74	61.3637194	0.0003	0.0000117	0.002044719	0.001	2.42	0.01	0.0008					0.000001			76.35695116	0.17854878	"Peerless HPD-40N16PET00-32 1-1/2"" Headphone Driver Diaphragm"	7/28/2024 0:00	85470.08547			0.001084051	0.0000008	0.0954375	5.12E-05	6.85E-05	0.035682482	82.55049537	0.007366			0.016255999				1.01E-06	4	32				0.675675676		3059.772859	6119.545718	0.039877999	9612.559936	1.80E-05	0.000282024	32.8954375	80.99009901	8066.666667	0.422550329	59.55049537			1			20000	20	Polymer		Poly	Polyurethane			Neodymium	round	round					0.022679615					0.039877999																	0.02																																										yes	"The Peerless HPD-40N16PET00-32 1.5"", 32 ohm headphone driver is perfect for upgrading any headphones that use a 1.5"" diameter driver. With impressive efficiency and excursion, this driver will produce incredibly high output with remarkable bass response. This excellent driver is a great choice for replacing existing headphone drivers or for use in custom high-end headphone designs."	https://www.parts-express.com/Peerless-HPD-40N16PET00-32-1-1-2-Headphone-Driver-Diaphragm-264-1508	6.74	AS	
PE_july2024	Tang Band	W2-2243S	mini	Active	2	3.4	160	4.5	0.32	0.3	0.30322158	0.001351881	0.000729	0.000286049	0.0013	3.8	10	0.001					0.000036			89.16673838	4.247058824	"Tang Band W2-2243S 2"" Aluminum/Magnesium Full-Range Driver"	7/28/2024 0:00	1371.742112			0.003582015	0.0000013	47.62194031	9.36E-05	0.01052676	0.040684289	87.74127425	0.035813999			0.025399999				4.19E-06	5	4				1.666666667		2683.598323	5367.196647	0.056895998	8430.772778	2.66E-05	0.001325236	51.02194031	500	2810.89869	2.060839349	94.74127425			1			20000	160	Polymer		Aluminum	Rubber			Neodymium	round	round					0.113398073					0.051561998																	20																																										yes	"Capable of providing an impressive amount of output for its size, Tang Band's W2-2243S 2"" full-range driver is ideal for use in any compact speaker design. This well-built driver uses an aluminum/magnesium cone with a TPR surround to improve damping and provide smooth response from 260 to 20,000 Hz. With inset terminals and a flat mounting flange, the W2-2243S is easy to install on a flat mounting surface."	https://www.parts-express.com/Tang-Band-W2-2243S-2-Aluminum-Magnesium-Full-Range-Driver-264-803	41.98	AS	
PE_july2024	Peerless by Tymphany	TC5FC00-04	mini	Active	1.5	3.05	234	3.67	1.11	0.85	1.732026101	0.0004	0.000107	0.000353147	0.00078	1.32	5	0.0006					0.00004			87.06671987	0.571278689	"Peerless TC5FC00-04 1-1/2"" Paper Cone Full-Range Driver 4 Ohm"	7/28/2024 0:00	9345.794393			0.003988017	0.000000468	1.005989459	0.000229568	0.000186437	0.031513915	88.2075703	0.019811999			0.016255999				0.000001024	4	4				0.588235294		3464.510538	6929.021076		10884.08086	1.24E-05	0.000387617	4.055989459	210.8108108	3300	0.755829801	92.19727034			1			20000	220	Steel	Kapton® / Polyimide	Paper	Foam			Neodymium	round	round					0.045359229					0.036575999																	10																																										yes	"The Peerless TC5FC00-04 1.5"" 4 ohm full-range driver is ideal for providing hi-fi performance from the smallest speaker designs. With a Neodymium magnet, paper cone, poly surround, and steel basket this driver is a cost-effective high performance full range driver. The product was designed with televisions, sound bars, and other compact applications in mind."	https://www.parts-express.com/Peerless-TC5FC00-04-1-1-2-Paper-Cone-Full-Range-Driver-4-Ohm-264-1622	8.47	AS	
PE_july2024	Peerless by Tymphany	TA6FD00-04	mini	Active	2	3.47	146.6	3.78	1.24	0.93	0.349399713	0.0014	0.000822	0.000353147	0.00152	1.93	10	0.001					0.00002			84.15941354	1.073458213	"Peerless TA6FD00-04 2"" Aluminum Cone Full-Range Driver 4 Ohm"	7/28/2024 0:00	1216.545012			0.000877835	0.00000152	10.66085592	0.000375849	0.003061868	0.043992319	81.63412662	0.032003999			0.019049999				6.30E-06	5	4				0.537634409		2481.803508	4963.607016	0.062991998	7796.815668	3.37E-05	0.001366313	14.13085592	118.2258065	1378.571429	1.036078285	88.63412662			1			20000	100	Steel		Aluminum	Foam			Ferrite	round	round					0.181436917					0.050037998																	20																																										yes	"This 2"" 4 ohm member of the Peerless TA family sets a high standard for compact full-range drivers. This full-range is ideal for applications such as television, sound bars, and other compact wide dispersion designs. The TA6FD00-04 features a stiff steel basket with venting under the spider to aid cooling of the motor that consists of a ferrite magnet with copper cap to lower coil inductance, providing low distortion, and extended high frequency response. This driver will deliver smooth response with minimal resonances thanks to the black anodized aluminum cone and dust cap coupled directly to the voice coil."	https://www.parts-express.com/Peerless-TA6FD00-04-2-Aluminum-Cone-Full-Range-Driver-4-Ohm-264-1610	10.75	AS	
PE_july2024	Factory Buyouts	29PB-038B	mini	Active	1	7.7	619	7.37	7.37	5	0.232579127	0.00008	0.00015	2.54E-05	0.000412	0.39	0.1	0.0001					0.00003			76.86816803	0.019753247	"29PB-038B 1.1"" Mylar Cone Full-Range Mini Speaker 8 Ohms Case Qty 1,000"	7/28/2024 0:00	6666.666667			0.000800515	4.12E-08	0.653970982	0.00052597	0.000022815	0.022903596	81.23369392	0.00635			0.00635				2.44E-07		8				0.1		4766.949817	9533.899634	0.027939999	14975.81453	4.75E-06	7.52E-05	8.353970982	83.98914518	4875	0.140546244	68.23369392			1			18000	100	Polymer		Poly / Mylar Diaphragm				Ceramic Ferrite	round	round					4.535922922					0.027939999																	0.2																																										yes	"29PB-038B 1.1"" Mylar cone full-range mini speaker's compact size and lightweight diaphragm makes it a perfect replacement driver for small electronic devices, toys, and headphones. The common sized 1.1"" diameter frame, press-fit design, and 8 ohm impedance makes this driver a drop in replacement for many different audio enabled toys and other devices. Case of 1,000 pcs."	https://www.parts-express.com/29PB-038B-1.1-Mylar-Cone-Full-Range-Mini-Speaker-8-Ohms-Case-Qty-1-000-299-4237	299.88	AS	
PE_july2024	Dayton Audio	CE67PR-4	mini	Active	2	4.54	218	5.52	1.11	0.92	0.456064809	0.0018	0.00029	0.000111866	0.001662	3.22	15	0.0022					0.00014			84.86371647	2.283788546	"Dayton Audio CE Series CE67PR-4 2"" Neo Extended Range 15W 4 ohm"	7/28/2024 0:00	3448.275862			0.001021464	3.66E-06	22.73448816	0.000173604	0.003006836	0.046001349	82.29222874				0.02				0.0000025	5	4				0.543478261		2373.414976	4746.829951		7456.303051	3.85E-05	0.001761484	27.27448816	196.3963964	1788.888889	1.511220879	91.05314134			1			20000	218								round	round					0.113398073																						30																																										yes	"This speaker is primed for any commercial or DIY audio project. Despite its size, Dayton Audio's 2-inch neodymium driver packs an extended range and bass response tailor-made for high-impact applications. With a 4-ohm impedance and power handling of 15 watts, this speaker can drive serious sound into tight spaces without distortion. It's ideal for adding audio to digital signage, kiosks, point-of-sale systems and more. When space is at a premium but fidelity and oomph are must-haves, Dayton's micro speaker delivers full-range audio in an economic package. For small-scale installations where every decibel and dollar counts, this speaker is a sound solution."	https://www.parts-express.com/Dayton-Audio-CE67PR-4-2-Neo-Extended-Range-15W-4-ohm-285-173	9.98	AS	7/28: fix VCd to 20mm
PE_july2024	Dayton Audio	CE30P-4	mini	Active	1	3.4	336	3.62	1.03	0.8	0.384851662	0.000669494	0.00034	9.89E-06	0.00041	2.16	2	0.0003					0.00019			80.34078634	1.372235294	"Dayton Audio CE Series CE30P-4 1-1/4"" Mini Speaker"	7/28/2024 0:00	2941.176471			0.000356263	0.000000123	12.12311251	0.000143496	0.001586304	0.022847937	77.71771075	0.014478			0.012954				4.06E-07		4				0.625		4778.562379	9557.124759	0.031749999	15012.29647	4.72E-06	0.000664775	15.52311251	326.2135922	3226.317375	1.171424472	77.72801071			1			14000	280			Paper	Rubber			Neodymium	round	round					0.022679615					0.030225999																	4																																										yes	"Dayton Audio is pleased to introduce the new Commercial Engineering (CE) Series of small loudspeaker drivers. Engineers, designers, and integrators will benefit from how effortlessly these speaker components satisfy the diverse demands associated with consumer electronics and audio-enabled projects.Multiple types and styles are available within the CE Series driver family. Each was produced to provide excellent audio quality no matter what the overall system design goals may be, and to suit a wide spectrum of engineering requirements. These versatile yet economical loudspeakers are available in sizes from 28 mm (1-1/8"") to 90 mm (3-1/2"") in diameter, and with power ratings from 1.5 watts to 5 watts continuous RMS power.The Dayton Audio CE30P-4 provides big-speaker features in an extremely compact unit. It features a paper cone, rubber roll surround, and high-energy double neodymium motor structure, mounted to a robust injection-molded plastic frame that’s perfect for press-fit or glued mounting. Its design makes it perfect for use in multimedia loudspeakers, small docking speakers for portable music players, or compact television frames and sound bars, plus a variety of other applications.Learn MoreRequest Quote"	https://www.parts-express.com/Dayton-Audio-CE30P-4-1-1-4-Mini-Speaker-285-113	5.49	AS	
